staff_id,staff_gpn,staff_bu_code
72631,CN010653606,CN403
72632,CN010653607,CN403
72634,CN010653609,CN403
72637,CN010653636,CN403
72642,CN010653653,CN403
72648,CN010653692,CN403
72658,CN010654671,CN401
72660,CN010654677,CN401
72717,CN010657490,CN403
72728,CN010657912,CN401
72738,CN010658591,CN401
72751,CN010658752,CN401
72785,HK010660077,HK001
72789,HK010660094,HK001
72790,HK010660154,HK001
72796,HK010660207,HK001
72813,HK010660656,HK001
72816,HK010660749,HK001
72865,CN010661856,CN401
72890,CN010662030,CN420
72932,CN010663206,CN403
72960,HK010663936,HK001
72961,HK010663941,HK001
73043,CN010669224,CN419
73052,HK010673855,HK001
73056,CN010674514,CN777
73063,CN010676371,CN409
73067,CN010677463,CN403
73074,CN010681618,CN401
73085,CN010685183,CN403
73107,CN010687435,CN777
73115,CN010687950,CN771
73116,HK010687954,HK001
73136,CN010688582,CN405
73139,CN010688735,CN401
73147,HK010688847,HK001
73166,HK010689246,HK001
73170,HK010689267,HK001
73187,HK010690123,HK001
73188,HK010690125,HK001
73229,HK010692292,HK001
73230,HK010692302,HK001
73231,HK010692306,HK001
73232,CN010692360,CN413
73235,HK010692424,HK001
73236,HK010692445,HK001
73237,HK010692453,HK001
73272,HK010693980,HK070
73273,HK010693985,HK001
73275,CN010694062,CN407
73276,CN010694141,CN403
73277,CN010694156,CN403
73279,CN010694194,CN403
73311,CN010694409,CN415
73312,CN010694412,CN415
73313,CN010694418,CN426
73314,CN010694432,CN415
73315,CN010694433,CN415
73316,CN010694434,CN412
73317,CN010694436,CN412
73318,CN010694437,CN412
73319,CN010694441,CN412
73320,CN010694443,CN412
73321,CN010694452,CN409
73322,CN010694454,CN420
73323,CN010694473,CN417
73324,CN010694481,CN409
73325,CN010694494,CN413
73326,CN010694498,CN413
73327,CN010694500,CN419
73328,CN010694506,CN413
73329,CN010694512,CN410
73330,CN010694520,CN411
73331,CN010694535,CN416
73332,CN010694542,CN416
73333,CN010694543,CN419
73334,CN010694549,CN419
73335,CN010694579,CN410
73336,CN010694582,CN414
73337,CN010694587,CN414
73338,CN010694592,CN413
73339,CN010694601,CN423
73340,CN010694605,CN423
73341,CN010694609,CN416
73342,CN010694621,CN401
73344,CN010694655,CN403
73345,CN010694657,CN403
73346,CN010694660,CN403
73347,CN010694671,CN403
73348,CN010694684,CN403
73349,CN010694694,CN403
73350,CN010694699,CN403
73351,CN010694717,CN403
73352,CN010694727,CN403
73353,CN010694750,CN403
73354,CN010694754,CN423
73355,CN010694760,CN403
73357,CN010694779,CN403
73358,CN010694798,CN403
73359,CN010694837,CN403
73360,CN010694850,CN403
73363,CN010694865,CN403
73365,CN010694881,CN403
73366,CN010694884,CN407
73367,CN010694889,CN407
73368,CN010694899,CN405
73369,CN010694905,CN407
73370,CN010694913,CN407
73371,CN010694914,CN407
73372,CN010694915,CN405
73373,CN010694916,CN405
73374,CN010694920,CN405
73375,CN010694946,CN405
73376,CN010694951,CN405
73377,CN010694958,CN405
73378,CN010694961,CN405
73379,CN010694963,CN405
73380,CN010694965,CN407
73381,CN010694979,CN405
73382,CN010694998,CN403
73383,CN010695002,CN403
73385,CN010695007,CN403
73386,CN010695009,CN403
73387,CN010695015,CN403
73388,CN010695017,CN403
73389,CN010695020,CN403
73392,CN010695071,CN401
73393,CN010695075,CN401
73394,CN010695076,CN405
73395,CN010695084,CN423
73396,CN010695119,CN401
73397,CN010695120,CN401
73398,CN010695124,CN401
73399,CN010695127,CN401
73400,CN010695132,CN401
73401,CN010695141,CN401
73402,CN010695144,CN401
73403,CN010695153,CN401
73404,CN010695167,CN401
73409,CN010695199,CN401
73410,CN010695202,CN413
73411,CN010695217,CN401
73412,CN010695241,CN401
73413,CN010695245,CN401
73414,CN010695261,CN401
73415,CN010695262,CN401
73416,CN010695267,CN401
73417,CN010695292,CN401
73418,CN010695297,CN423
73419,CN010695299,CN401
73420,CN010695304,CN401
73421,CN010695322,CN401
73456,HK010697204,HK001
73457,HK010697205,HK001
73458,HK010697209,HK001
73462,CN010697464,CN407
73463,HK010697477,HK001
73466,CN010697874,CN405
73472,CN010698459,CN403
73474,CN010698753,CN403
73475,CN010698849,CN401
73487,CN010700487,CN777
73490,CN010700644,CN401
73491,CN010700684,CN405
73492,CN010700847,CN417
73500,CN010701717,CN401
73507,HK010702665,HK001
73509,HK010702754,HK001
73517,CN010703969,CN401
73521,CN010704199,CN416
73522,CN010704209,CN403
73523,CN010704211,CN403
73526,CN010704242,CN413
73527,CN010704249,CN401
73530,CN010704465,CN403
73532,HK010704668,HK001
73534,CN010704837,CN405
73535,CN010705018,CN403
73537,CN010705201,CN403
73541,CN010705531,CN401
73542,CN010706277,CN407
73544,CN010706687,CN403
73548,CN010707152,CN417
73553,CN010707601,CN422
73557,CN010709159,CN417
73559,CN010709188,CN417
73560,CN010709243,CN401
73565,CN010709551,CN401
73566,CN010709562,CN401
73568,CN010709772,CN717
73570,CN010709978,CN773
73572,CN010710037,CN403
73573,CN010710406,CN405
73574,CN010710836,CN403
73575,CN010711373,CN416
73578,CN010711927,CN420
73586,CN010712588,CN401
73587,CN010713001,CN401
73589,CN010713276,CN401
73590,CN010713671,CN403
73591,CN010713676,CN403
73592,CN010713777,CN403
73594,CN010714525,CN403
73595,CN010714527,CN403
73598,CN010715035,CN427
73599,CN010715056,CN403
73600,CN010715184,CN405
73601,CN010715225,CN420
73605,CN010715605,CN414
73611,CN010715825,CN416
73612,CN010715933,CN401
73613,CN010715959,CN401
73614,CN010716480,CN403
73616,CN010716501,CN420
73617,CN010716627,CN403
73619,CN010716705,CN403
73620,CN010716970,CN403
73626,CN010717523,CN403
73627,CN010717524,CN419
73631,CN010717920,CN419
73635,CN010718030,CN401
73651,CN010718311,CN401
73652,CN010718334,CN403
73654,CN010718337,CN403
73660,CN010718364,CN401
73662,CN010718369,CN422
73664,CN010718426,CN401
73665,CN010718433,CN401
73666,HK010718444,HK001
73667,HK010718449,HK001
73674,CN011001045,CN401
73675,CN011001050,CN401
73678,CN011001142,CN411
73679,CN011001166,CN403
73681,CN011001190,CN403
73683,CN011001219,CN405
73685,CN011001233,CN405
73686,CN011001238,CN401
73687,HK011001244,HK001
73695,CN011001368,CN401
73701,CN011001407,CN405
73702,CN011001446,CN401
73706,CN011001517,CN403
73707,CN011001541,CN403
73708,CN011001543,CN405
73709,CN011001572,CN405
73714,CN011001615,CN401
73715,CN011001660,CN403
73716,CN011001675,CN403
73719,CN011001697,CN401
73723,CN011001788,CN403
73724,CN011001894,CN403
73730,CN011001978,CN403
73733,CN011002015,CN403
73734,CN011002035,CN403
73736,CN011002067,CN725
73737,HK011002079,HK001
73739,CN011002120,CN403
73740,CN011002133,CN403
73747,CN011002261,CN403
73748,CN011002265,CN416
73749,CN011002275,CN428
73751,CN011002305,CN403
73752,CN011002323,CN401
73753,CN011002328,CN403
73754,CN011002342,CN407
73756,CN011002359,CN430
73758,CN011002387,CN403
73760,CN011002435,CN405
73762,CN011002500,CN401
73763,CN011002527,CN403
73766,CN011002562,CN401
73770,CN011002609,CN401
73771,CN011002611,CN403
73773,CN011002621,CN401
73779,CN011002687,CN405
73780,CN011002690,CN403
73781,CN011002695,CN403
73782,CN011002709,CN403
73784,CN011002722,CN403
73785,CN011002737,CN422
73786,CN011002739,CN403
73787,CN011002746,CN403
73789,CN011002803,CN403
73793,CN011002881,CN405
73797,CN011002908,CN403
73798,CN011002932,CN415
73799,CN011002937,CN427
73802,CN011002966,CN401
73805,CN011002989,CN403
73807,CN011002993,CN407
73809,CN011003007,CN405
73812,CN011003022,CN401
73813,CN011003028,CN409
73815,CN011003050,CN715
73817,CN011003059,CN403
73821,CN011003102,CN403
73823,CN011003138,CN401
73824,CN011003158,CN405
73828,CN011003189,CN405
73829,CN011003190,CN401
73832,CN011003211,CN405
73834,CN011003230,CN403
73835,CN011003234,CN422
73843,CN011003306,CN401
73844,CN011003316,CN401
73846,CN011003348,CN403
73848,CN011003360,CN401
73851,CN011003368,CN403
73852,CN011003373,CN401
73854,CN011003382,CN403
73855,CN011003387,CN405
73859,CN011003454,CN407
73860,CN011003458,CN416
73864,CN011003501,CN403
73865,CN011003506,CN403
73868,CN011003585,CN403
73873,CN011003659,CN405
73875,CN011003685,CN401
73876,CN011003689,CN722
73882,CN011003759,CN412
73886,CN011003849,CN403
73887,CN011003854,CN403
73888,HK011003865,HK001
73889,CN011003866,CN401
73890,CN011003871,CN403
73892,CN011003889,CN407
73893,CN011003891,CN403
73896,CN011003910,CN403
73898,CN011003930,CN401
73899,CN011003942,CN407
73901,CN011003948,CN405
73902,CN011003959,CN405
73903,CN011003964,CN401
73904,CN011003965,CN403
73911,CN011004031,CN407
73914,CN011004059,CN403
73916,CN011004071,CN403
73925,CN011004152,CN401
73927,CN011004191,CN416
73932,CN011004243,CN401
73934,CN011004260,CN403
73935,CN011004264,CN403
73940,CN011004385,CN403
73941,HK011004419,HK001
73959,CN011004639,CN403
73961,HK011004662,HK001
73964,CN011004698,CN403
73972,CN011004813,CN401
73974,CN011004820,CN401
73983,CN011004878,CN401
73995,CN011004983,CN401
73996,HK011004989,HK001
74002,HK011005009,HK001
74007,CN011005066,CN401
74012,CN011005107,CN403
74017,CN011005143,CN405
74019,CN011005190,CN405
74020,CN011005194,CN405
74040,CN011005386,CN403
74041,CN011005388,CN403
74042,CN011005392,CN403
74043,CN011005395,CN403
74055,CN011005451,CN401
74056,CN011005456,CN405
74057,CN011005457,CN401
74058,CN011005459,CN401
74059,CN011005460,CN407
74060,CN011005464,CN403
74061,CN011005472,CN403
74062,CN011005473,CN401
74063,CN011005504,CN405
74064,CN011005506,CN403
74065,CN011005510,CN401
74066,CN011005518,CN401
74067,CN011005527,CN405
74068,CN011005530,CN403
74072,CN011005591,CN401
74078,CN011005651,CN405
74084,HK011005689,HK040
74089,CN011005929,CN403
74092,CN011006045,CN401
74094,CN011006074,CN401
74098,CN011006163,CN409
74103,CN011006270,CN401
74104,CN011006278,CN403
74105,CN011006282,CN403
74106,CN011006283,CN405
74107,CN011006287,CN403
74108,CN011006292,CN403
74109,CN011006293,CN407
74110,CN011006295,CN403
74111,CN011006313,CN403
74112,CN011006320,CN401
74113,CN011006326,CN403
74114,CN011006328,CN403
74116,CN011006330,CN401
74117,CN011006339,CN401
74118,HK011006352,HK001
74121,CN011006374,CN417
74122,CN011006382,CN405
74123,CN011006383,CN771
74126,CN011006409,CN401
74129,CN011006508,CN427
74130,CN011006539,CN403
74131,CN011006568,CN407
74133,CN011006608,CN401
74134,CN011006626,CN401
74135,CN011006629,CN401
74136,CN011006656,CN401
74141,CN011006887,CN403
74143,CN011006955,CN403
74146,CN011007106,CN405
74154,CN011007202,CN403
74163,CN011007321,CN407
74166,CN011007487,CN403
74169,CN011007557,CN403
74174,CN011007641,CN401
74178,CN011007685,CN401
74179,CN011007687,CN405
74181,CN011007694,CN403
74182,CN011007697,CN403
74185,CN011007747,CN403
74190,HK011007788,HK001
74192,CN011007809,CN401
74193,CN011007810,CN401
74194,CN011007815,CN401
74196,CN011007822,CN403
74197,CN011007824,CN403
74200,CN011007840,CN426
74201,CN011007843,CN426
74202,CN011007848,CN405
74204,CN011007874,CN401
74205,CN011007883,CN406
74206,CN011007884,CN401
74207,CN011007890,CN407
74209,CN011007892,CN401
74211,CN011007919,CN406
74213,CN011007952,CN401
74214,CN011007953,CN410
74215,CN011007964,CN417
74216,CN011007966,CN423
74217,CN011007984,CN427
74218,CN011007988,CN401
74219,CN011007991,CN417
74220,CN011008005,CN409
74221,CN011008008,CN417
74222,CN011008025,CN413
74223,CN011008029,CN423
74224,CN011008036,CN419
74225,CN011008043,CN412
74226,CN011008052,CN416
74227,CN011008063,CN413
74228,CN011008068,CN411
74229,CN011008069,CN411
74230,CN011008087,CN416
74231,CN011008088,CN419
74232,CN011008095,CN420
74233,CN011008105,CN405
74234,CN011008111,CN401
74235,CN011008113,CN414
74236,CN011008114,CN414
74237,CN011008132,CN405
74238,CN011008144,CN401
74239,CN011008149,CN405
74240,CN011008168,CN405
74241,CN011008174,CN407
74242,CN011008175,CN413
74243,CN011008177,CN405
74245,CN011008197,CN407
74246,CN011008199,CN414
74247,CN011008202,CN413
74248,CN011008222,CN407
74249,CN011008223,CN405
74251,CN011008232,CN405
74252,CN011008240,CN407
74253,CN011008250,CN407
74254,CN011008253,CN401
74255,CN011008266,CN419
74257,CN011008282,CN403
74259,CN011008311,CN407
74260,CN011008314,CN407
74261,CN011008327,CN403
74262,CN011008331,CN403
74263,CN011008339,CN405
74264,CN011008340,CN403
74265,CN011008360,CN409
74266,CN011008369,CN401
74267,CN011008371,CN417
74268,CN011008374,CN401
74269,CN011008379,CN412
74270,CN011008387,CN405
74271,CN011008388,CN403
74272,CN011008389,CN401
74273,CN011008404,CN410
74274,CN011008407,CN403
74275,CN011008415,CN403
74276,CN011008420,CN403
74277,CN011008428,CN403
74278,CN011008429,CN401
74279,CN011008431,CN403
74280,CN011008461,CN403
74281,CN011008470,CN403
74282,CN011008477,CN403
74283,CN011008485,CN403
74284,CN011008492,CN401
74285,CN011008495,CN403
74286,CN011008496,CN403
74287,CN011008498,CN403
74288,CN011008504,CN401
74289,CN011008505,CN403
74290,CN011008514,CN401
74291,CN011008515,CN403
74292,CN011008524,CN416
74293,CN011008541,CN401
74294,CN011008543,CN403
74295,CN011008546,CN416
74296,CN011008558,CN410
74297,CN011008564,CN412
74298,CN011008570,CN403
74299,CN011008572,CN403
74300,CN011008575,CN403
74301,CN011008585,CN401
74302,CN011008587,CN412
74303,CN011008591,CN403
74307,CN011008665,CN403
74308,CN011008672,CN419
74309,CN011008675,CN419
74310,CN011008682,CN419
74311,CN011008687,CN419
74312,CN011008693,CN405
74313,CN011008713,CN403
74314,CN011008715,CN405
74316,CN011008729,CN403
74318,CN011008737,CN407
74319,CN011008742,CN403
74320,CN011008743,CN405
74321,CN011008750,CN413
74328,CN011008867,CN403
74331,CN011008922,CN401
74332,CN011008926,CN403
74333,CN011008937,CN401
74343,CN011008960,CN403
74345,CN011008975,CN401
74349,CN011009005,CN401
74351,CN011009016,CN403
74354,CN011009023,CN403
74356,CN011009028,CN403
74361,CN011009088,CN403
74362,CN011009096,CN403
74367,CN011009126,CN403
74369,CN011009132,CN401
74374,CN011009161,CN403
74375,CN011009167,CN401
74383,CN011009215,CN417
74387,HK011009273,HK001
74389,HK011009286,HK001
74392,HK011009303,HK001
74393,HK011009313,HK001
74403,HK011009412,HK001
74404,HK011009415,HK001
74405,HK011009423,HK001
74411,CN011009486,CN401
74414,CN011009533,CN403
74416,CN011009543,CN411
74418,CN011009549,CN407
74419,CN011009551,CN403
74421,HK011009574,HK001
74422,CN011009575,CN401
74425,CN011009613,CN401
74428,CN011009628,CN409
74432,HK011009679,HK001
74436,HK011009690,HK001
74443,CN011009761,CN401
74446,CN011009787,CN403
74447,CN011009793,CN401
74450,CN011009818,CN401
74455,CN011009856,CN403
74456,CN011009877,CN403
74458,CN011009879,CN403
74459,CN011009889,CN411
74460,CN011009891,CN416
74461,CN011009895,CN411
74462,CN011009897,CN410
74463,CN011009898,CN423
74469,CN011009967,CN401
74470,CN011009973,CN407
74481,CN011010046,CN427
74482,CN011010048,CN427
74484,CN011010079,CN403
74485,CN011010080,CN405
74486,CN011010087,CN413
74488,CN011010114,CN401
74490,CN011010118,CN406
74498,CN011010142,CN405
74499,HK011010147,HK001
74500,CN011010156,CN420
74506,HK011010209,HK001
74508,HK011010219,HK001
74509,CN011010225,CN422
74511,CN011010236,CN406
74513,CN011010251,CN403
74516,CN011010270,CN401
74519,HK011010310,HK001
74523,HK011010328,HK001
74526,CN011010335,CN401
74527,CN011010339,CN401
74529,HK011010347,HK001
74530,HK011010361,HK001
74531,HK011010380,HK001
74534,CN011010420,CN401
74536,CN011010426,CN722
74538,CN011010444,CN425
74540,CN011010467,CN407
74544,CN011010521,CN722
74545,CN011010524,CN420
74546,HK011010538,HK001
74547,CN011010540,CN401
74548,HK011010546,HK001
74549,CN011010551,CN412
74550,CN011010561,CN405
74556,CN011010619,CN403
74558,CN011010651,CN722
74560,CN011010656,CN407
74562,CN011010679,CN422
74564,CN011010692,CN403
74565,CN011010693,CN403
74567,HK011010711,HK001
74569,CN011010717,CN405
74571,CN011010737,CN405
74572,HK011010742,HK070
74573,CN011010744,CN411
74574,CN011010749,CN415
74575,HK011010759,HK001
74576,CN011010768,CN406
74577,CN011010787,CN417
74580,CN011010834,CN401
74581,CN011010841,CN410
74582,HK011010849,HK001
74585,HK011010861,HK001
74586,HK011010862,HK001
74587,CN011010875,CN403
74589,CN011010897,CN403
74590,CN011010898,CN401
74591,HK011010902,HK001
74592,CN011010908,CN405
74593,CN011010909,CN416
74595,CN011010927,CN401
74596,CN011010933,CN403
74597,CN011010938,CN403
74599,CN011010947,CN410
74601,CN011010962,CN422
74602,CN011010968,CN403
74603,CN011010972,CN428
74604,CN011010973,CN403
74609,CN011011007,CN419
74610,CN011011009,CN413
74611,CN011011011,CN413
74612,CN011011012,CN413
74613,CN011011022,CN401
74615,CN011011039,CN420
74616,CN011011045,CN403
74617,CN011011055,CN401
74619,CN011011074,CN401
74622,HK011011100,HK001
74623,HK011011102,HK001
74629,HK011011151,HK001
74630,CN011011153,CN403
74631,CN011011155,CN405
74634,CN011011185,CN401
74637,CN011011208,CN401
74638,CN011011231,CN413
74645,CN011011263,CN403
74648,CN011011271,CN401
74655,CN011011315,CN403
74656,CN011011320,CN405
74657,CN011011329,CN403
74659,CN011011338,CN417
74662,CN011011342,CN405
74666,CN011011368,CN407
74675,CN011011411,CN403
74676,CN011011412,CN401
74679,CN011011434,CN403
74681,CN011011455,CN401
74682,CN011011459,CN401
74684,CN011011462,CN401
74686,HK011011484,HK001
74687,HK011011485,HK001
74688,CN011011493,CN401
74692,CN011011516,CN405
74695,CN011011524,CN403
74696,CN011011532,CN401
74700,CN011011543,CN403
74701,CN011011544,CN773
74704,HK011011554,HK001
74705,CN011011563,CN401
74711,CN011011606,CN403
74716,CN011011629,CN401
74719,HK011011641,HK001
74721,CN011011666,CN403
74722,CN011011670,CN413
74728,CN011011695,CN430
74729,CN011011703,CN403
74730,CN011011704,CN407
74731,CN011011706,CN401
74734,CN011011720,CN403
74735,CN011011724,CN401
74736,CN011011731,CN403
74737,CN011011741,CN403
74738,CN011011746,CN428
74742,CN011011780,CN401
74748,CN011011805,CN407
74749,CN011011809,CN714
74750,CN011011813,CN407
74751,CN011011814,CN401
74752,CN011011819,CN401
74753,CN011011821,CN401
74754,CN011011825,CN405
74757,CN011011849,CN403
74758,CN011011875,CN403
74760,CN011011890,CN403
74761,CN011011907,CN401
74763,CN011011916,CN407
74764,CN011011919,CN401
74765,CN011011928,CN405
74770,CN011011975,CN430
74771,HK011011976,HK001
74772,CN011011977,CN405
74774,CN011011981,CN722
74775,CN011011994,CN422
74776,CN011012003,CN413
74778,CN011012007,CN405
74779,CN011012009,CN410
74782,CN011012030,CN410
74784,CN011012042,CN401
74786,CN011012052,CN409
74791,CN011012076,CN401
74792,CN011012091,CN403
74793,CN011012098,CN401
74796,CN011012112,CN401
74798,HK011012121,HK001
74799,CN011012131,CN419
74800,HK011012139,HK001
74801,CN011012143,CN403
74804,CN011012156,CN407
74809,CN011012187,CN401
74816,CN011012233,CN401
74821,CN011012515,CN401
74823,CN011012628,CN403
74824,CN011012729,CN401
74825,CN011012735,CN401
74826,CN011012751,CN401
74828,CN011012983,CN401
74829,CN011013039,CN403
74830,HK011013050,HK001
74831,CN011013057,CN401
74833,CN011013098,CN401
74834,CN011013262,CN430
74835,CN011013334,CN401
74838,HK011013380,HK001
74840,CN011013435,CN401
74846,CN011013628,CN401
74851,CN011013767,CN403
74853,CN011013850,CN427
74856,CN011014137,CN401
74857,HK011014173,HK001
74860,CN011014239,CN405
74861,CN011014251,CN401
74864,HK011014273,HK001
74865,CN011014275,CN403
74868,CN011014339,CN401
74872,CN011014353,CN405
74875,CN011014385,CN403
74876,CN011014420,CN401
74878,CN011014431,CN413
74879,CN011014438,CN428
74880,HK011014439,HK001
74881,CN011014448,CN413
74882,CN011014449,CN403
74883,CN011014450,CN403
74885,HK011014454,HK001
74888,CN011014467,CN413
74890,CN011014503,CN401
74891,CN011014529,CN401
74892,HK011014598,HK001
74894,CN011014615,CN401
74896,HK011014650,HK001
74897,HK011014656,HK001
74904,HK011014828,HK001
74905,CN011014835,CN403
74906,CN011014848,CN401
74912,CN011014960,CN413
74913,CN011014961,CN405
74915,CN011014980,CN403
74917,HK011014998,HK001
74919,CN011015004,CN428
74920,HK011015013,HK001
74922,CN011015017,CN401
74923,CN011015019,CN401
74924,CN011015032,CN403
