name_query,code,main_service_line,sub_service_line,engage_nature
IND2022,23333853,2,1,1
Project,23333943,2,4,1
Brembo_,23333948,2,4,1
Project,23333958,2,4,1
FAA2020,23333968,2,1,1
AUD2020,23334118,2,1,1
AUD2022,23334148,2,1,1
Pj RHD_,23338298,2,4,1
 AUD202,23338338,2,1,0
AUD2022,23338423,2,1,1
2022 ES,23338433,2,3,1
FAA2021,23338438,2,1,1
ESG Rep,23338443,2,3,1
FAA2022,23338483,2,1,1
AUP2022,23338503,2,1,1
VSD2022,23338518,2,1,1
AUD2022,23338543,2,1,0
AUP2022,23338553,1,1,1
AUD2023,23338648,2,5,1
AUD2022,23338663,2,1,1
AUD2022,23338668,2,1,1
AUD2022,23338773,2,1,1
AUP2022,23338808,2,1,1
green b,23338838,1,3,1
GLMS Ma,23338973,2,2,1
AUD2022,23339038,2,1,0
AUD2022,23339063,2,1,0
AUD2022,23339068,2,1,0
AUD2022,23339073,2,1,0
AUD2022,23339083,2,1,0
AUD2022,23339253,2,1,1
AUD2022,23339258,1,1,1
AUD2022,23339263,2,1,1
Admin –,23339283,2,1,1
AUD2022,23339288,2,1,1
IPO2021,23339298,2,1,1
AUD2022,23339423,2,1,1
AUD2022,23339438,1,1,1
AUD2022,23339463,2,1,1
IPO2022,23339483,2,1,1
AUD2022,23339503,2,1,1
IND2022,23339523,2,1,1
AUD2022,23337133,2,1,0
AUD2022,23337163,1,1,0
AUD2022,23337183,2,1,0
AUD2022,23337338,2,1,1
ESG rep,23337388,2,3,1
AUD2022,23337403,2,1,1
AUD2022,23337413,2,1,1
AUD2022,23337418,2,1,1
AUD2022,23337503,2,1,1
AUD2022,23337508,1,1,0
IPO2021,23337518,2,1,1
AUD2022,23337558,1,1,0
IPO2022,23337583,2,1,1
IPO2020,23337673,2,1,1
AUD2022,23337773,2,1,1
AUD2022,23337778,2,1,1
AUD2022,23337793,2,1,1
AUD2022,23337903,2,1,0
AUD2022,23337908,2,1,0
AUD2022,23337923,2,1,1
Trainin,23338073,2,4,1
AUD2022,23338138,2,1,1
Slag di,23338148,2,5,1
AUD2022,23338153,2,1,1
2022 ES,23338178,2,3,1
AUD2019,21069333,2,1,0
AUD2020,21069443,2,1,0
HK01371,21245753,2,1,1
AMLChec,21415253,2,4,1
AMLChec,21415263,2,4,1
Project,21471248,2,4,1
FRC – E,22096523,2,1,1
Harmony,22096838,2,4,1
AUD2019,21538073,2,1,1
AUD2019,21538083,2,1,1
NTS2020,22098488,1,3,1
ICA2019,22139588,1,3,1
AUD2020,22139743,2,1,0
AUD2020,22139753,2,1,0
AUD2020,21644063,2,1,1
AUD2020,21644073,2,1,1
FAIIX -,22272243,1,2,1
HKICPA ,22272628,2,1,1
AUD2022,23338533,2,1,1
IPO2022,23338853,2,1,1
AUD2022,23337188,1,1,0
AUD2022,23337193,1,1,0
AFS2022,23339713,2,1,1
Huawei ,23339778,2,3,1
AUD2022,23339783,1,1,1
Oscar H,23339903,2,4,1
富港热电工程建,23339908,2,5,1
AUD2022,23339948,2,1,1
AUD2021,22274243,2,1,1
AUD2020,22274953,2,1,1
AUD2022,22817088,2,1,0
AUD2022,22817093,2,1,0
AUD2022,22817163,2,1,0
AUD2022,23339963,2,1,0
AUD2022,23339968,2,1,0
AUD2022,23339973,1,1,0
AUD2022,23339978,1,1,0
AUD2022,23339988,1,1,0
AUD2022,23339993,2,1,0
AUD2023,23173263,1,3,0
AUD2022,22817193,2,1,0
AUD2022,22817248,2,1,0
湘江南温泉度假,23339998,2,5,1
NTS2022,23340053,1,1,1
AUD2021,23340058,1,1,1
2021 An,23341033,1,3,1
IPO Rea,23341493,2,2,1
AUD2022,23341543,2,1,1
AUD2022,23341553,2,1,1
AUD2022,23341723,2,1,1
AUD2022,23341803,2,1,1
BSA2.0_,23341838,2,1,1
AUD2022,23341938,2,1,1
AUP2022,23341943,2,1,1
IPO2022,23341993,2,1,1
Financi,23342003,2,2,1
Project,23342078,2,4,1
AUD2022,23342083,2,1,1
AUD2022,23342098,1,1,1
AUD2022,22817268,2,1,0
AUD2022,22817273,2,1,0
AUD2022,22817288,2,1,0
AUD2021,23173333,2,1,0
IPO2021,22738373,2,1,1
IPO2020,22362898,2,1,1
SPC2021,22738493,1,3,1
AUP2021,22738538,2,1,1
AUP2021,22742923,2,1,1
AUD2022,22817323,2,1,0
AUD2021,23173353,2,1,0
NTS2020,22367053,2,1,1
AUD2022,23342158,2,1,0
AUD2022,23342168,2,1,0
AUD2022,23342178,2,1,0
AUD2021,23173373,2,1,0
AUD2023,23173378,1,3,0
AUD2022,22817348,2,1,0
AUD2022,22817353,2,1,0
AUD2022,22817358,2,1,0
AUD2021,22404813,1,3,1
TCL_Ele,23342218,2,3,1
AUD2021,22744263,1,3,1
AUD2022,23342278,2,1,0
AUD2022,23342283,2,1,0
AUD2022,22817368,2,1,0
ZA Bank,22405433,2,4,1
FIIX-TP,23342313,2,2,1
Pj RHD_,23342358,2,4,1
TCL_Ind,23342523,2,3,1
FAAS202,23342553,2,2,1
AUD2022,23342653,2,1,1
AUD2022,23342658,2,1,1
AUD2022,23342663,2,1,1
AUD2020,22744533,2,1,1
AUD2022,22817383,2,1,0
AUD2022,22817393,2,1,0
NTS2021,22746968,1,3,1
AUD2021,22747233,2,1,1
AUD2020,22747333,1,3,1
AUD2022,23342673,2,1,0
AUD2022,23342678,1,1,0
IPO2022,23342688,2,1,1
AUD2022,22817413,2,1,0
AUD2022,22817423,2,1,0
AUD2022,22817428,2,1,0
AUP2021,22763278,2,1,1
SPC2021,22763283,1,3,1
AUP2021,23201478,2,1,1
SPC2022,23201558,1,3,1
AUD2021,23201568,2,1,1
INT2022,23201733,2,1,1
AUD2022,22817453,2,1,0
AUD2022,22817463,2,1,0
AUD2022,22817473,2,1,0
SPC2021,22763298,1,3,1
AUD2021,23201993,2,1,1
AUD2022,23202048,2,1,0
AUD2021,23202088,2,1,1
AUD2022,22817488,2,1,0
AUD2022,22817498,2,1,0
AUD2021,22768013,1,3,1
AUD2022,23202458,1,3,0
AUD2022,23202463,1,3,0
AUD2021,23202543,1,3,0
AUD2022,22817523,2,1,0
AUP2021,22768853,2,1,1
AUD2021,22769253,2,1,1
AUD2021,22769268,2,1,1
AUD2021,22769293,2,1,1
AUD2021,22769308,2,1,1
FIIX202,22416203,1,2,1
Compute,13906163,2,4,1
AUD2022,22819543,2,1,0
AUD2019,21738858,1,3,0
AUD2022,22819553,2,1,0
NON/JPM,21740983,2,4,1
AUD2022,22770018,2,1,0
AUD2022,22770023,1,3,0
AUD2020,22770058,2,1,0
HILLHEA,11551768,2,5,1
Admin -,17082363,2,2,1
AUD2018,21742153,2,1,1
AUD2022,22819583,2,1,0
AUD2021,22834913,2,1,1
AUD2017,18573463,2,1,0
AUD2021,22453503,1,3,1
AUD2021,22835353,2,1,1
AUD2021,22835408,2,1,1
AUD2021,22835473,2,1,1
AUD2021,22835493,2,1,1
Admin -,18649858,2,1,1
Admin -,18650208,2,1,1
Admin -,18650268,2,1,1
Admin -,18650338,2,1,1
AUD2022,22819608,2,1,0
AUD2022,22819618,2,1,0
SPC2021,22770658,1,3,1
AUD2022,22840773,1,3,0
AUD2021,22516538,1,3,0
AUD2021,22835523,2,1,1
AUD2021,22835958,2,1,1
AUD2020,22836663,2,1,1
AUD2022,22819638,2,1,0
AUD2021,22516548,1,3,0
AUD2022,22840808,1,3,0
AUD2021,21775968,2,1,0
AUP2021,22771038,2,1,1
SPC2021,22771173,1,3,1
AUD2021,22516558,1,3,0
AUD2021,22516563,1,3,0
AUD2022,22836668,1,3,0
AUD2022,22840818,1,3,0
AUD2022,22840823,1,3,0
AUD2022,22836678,1,3,0
AUD2022,22836683,1,3,0
AUD2021,22516573,1,3,0
Fairwoo,22771488,2,2,1
AUD2022,22840828,1,3,0
AUD2021,22516803,1,3,0
AUD2021,22516808,1,3,0
AUD2021,22516813,1,3,0
AUD2021,21776023,2,1,0
AUD2022,22836693,1,3,0
AUD2022,22840838,1,3,0
AUD2022,22840843,1,3,0
AUD2022,22840848,1,3,0
AUD2022,22840853,1,3,0
AUD2022,22836713,1,3,0
AUD2022,22836723,1,3,0
SPC2021,22772383,1,3,1
AUD2022,22819703,2,1,0
AUD2022,22836733,1,3,0
AUD2022,22836738,1,3,0
AUD2022,22840868,1,3,0
AUD2022,22840873,1,3,0
AUD2022,22840878,1,3,0
AUD2021,22516828,1,3,0
AUD2022,22836743,1,3,0
AUD2022,22819723,2,1,0
AUD2022,22819733,2,1,0
AUD2022,22819738,2,1,0
AUD2022,22819743,2,1,0
AUD2022,22819748,2,1,0
AUD2022,22819753,2,1,0
VSA2021,22773658,2,1,1
MJT2021,22773663,2,1,1
AUD2022,22840883,1,3,0
AUD2022,22836748,1,3,0
AUD2022,22836753,1,3,0
AUD2021,22516838,1,3,0
AUD2022,22840888,1,3,0
AUD2021,22516848,1,3,0
AUD2022,22840898,1,3,0
AUD2022,22840903,1,3,0
AUD2022,22836763,1,3,0
AUD2021,21776198,2,1,0
AUD2022,22819778,2,1,0
AUD2022,22842143,1,3,0
AUD2021,22774768,2,1,1
AUD2022,22836788,1,3,0
AUD2022,22836793,1,3,0
AUD2022,22836798,1,3,0
AUD2022,22836803,1,3,0
AUD2022,22836808,1,3,0
AUD2021,22516898,1,3,0
AUD2021,22516903,1,3,0
AUD2021,22516908,1,3,0
AUD2021,22516913,1,3,0
AUD2022,22819798,2,1,0
AUD2022,22842158,1,3,0
MJT2022,23275153,2,1,1
AUP2022,23275208,2,1,1
INT2022,23275288,2,1,1
GIP2022,23275313,1,3,1
AUD2021,23275398,2,1,1
HX_FY22,23293573,2,3,1
AUD2022,23293603,2,1,1
AUD2019,20496328,1,3,0
AUD2022,22842168,1,3,0
AUD2022,22819828,2,1,0
AUD2021,22516928,1,3,0
AUD2021,22516933,1,3,0
AUD2022,22836818,1,3,0
AUD2021,22516943,1,3,0
AUD2021,22516948,1,3,0
AUD2022,22836833,1,3,0
AUD2022,22842198,1,3,0
AUD2022,22842203,1,3,0
AUD2021,21776318,2,1,0
AUD2022,23293708,2,1,1
AUD2022,22819858,2,1,0
AUD2022,22819863,2,1,0
AUD2021,22516968,1,3,0
AUD2021,22516973,1,3,0
AUP2021,22774818,2,1,1
AUD2020,21776333,2,1,0
AUD2022,22819943,2,1,0
AUD2021,22774873,2,1,0
AUD2021,22517008,1,3,0
AUD2022,22819973,2,1,0
AUD2021,22774993,1,3,0
AUD2022,22836858,1,3,0
AUD2020,22775343,2,1,1
AUD2022,22775348,1,3,1
AUD2022,22819983,2,1,0
AUD2022,22819993,2,1,0
AUD2022,22819998,2,1,0
AUD2022,22820003,2,1,0
AUD2022,22820013,2,1,0
AUD2022,22820023,2,1,0
AUD2022,22820038,2,1,0
AUD2022,22836868,1,3,0
AUD2022,22842223,1,3,0
AUD2021,22517033,1,3,0
AUD2022,22836873,1,3,0
AUD2022,22836883,1,3,0
AUD2022,22836908,1,3,0
AUD2020,21776403,2,1,0
AUD2022,22836923,1,3,0
AUD2021,22517073,1,3,0
AUD2022,22836928,1,3,0
AUD2022,22775508,2,1,0
AUD2021,22517083,1,3,0
AUD2021,22842718,2,1,1
AUD2022,22836938,1,3,0
AUD2022,22836953,1,3,0
AUD2021,21778653,2,1,0
AUP2019,20974043,2,1,1
AUD2022,22836963,1,3,0
AUD2022,22836968,1,3,0
AUD2022,22836973,1,3,0
IPO2019,21037783,2,1,1
AUD2022,22820063,2,1,0
AUD2022,22820073,2,1,0
AUD2022,22820083,2,1,0
AUD2021,22867603,2,1,1
AUD2021,22517108,1,3,0
AUD2022,22836988,1,3,0
AUD2022,22836998,1,3,0
AUD2021,22517118,1,3,0
AUD2021,22517123,1,3,0
IPO2021,22867808,2,1,1
VSD2021,22867813,2,1,1
AUD2021,22868183,2,1,1
AUD2021,22869568,2,1,1
AUD2022,22837003,1,3,0
AUD2021,22779378,1,3,0
AUD2022,22837008,1,3,0
AUD2022,22837018,1,3,0
AUD2022,22837023,1,3,0
AUD2019,21060088,2,1,0
AUD2021,22822798,1,3,1
AUD2021,22517138,1,3,0
AUD2021,22517143,1,3,0
AUD2022,22837043,1,3,0
AUD2021,22517153,1,3,0
AUD2021,22517158,1,3,0
AUD2021,21779943,2,1,0
AUD2022,22837053,1,3,0
AUD2022,22837528,1,3,0
GDI_ESG,22823633,2,3,1
AUD2022,22837533,1,3,0
AUD2022,22837538,1,3,0
AUD2020,21779968,2,1,0
AUD2021,22517173,1,3,0
AUD2021,22870208,1,3,1
AUD2021,22782283,2,1,1
AUD2022,22837548,1,3,0
AUD2021,22517183,1,3,0
AUD2021,22517188,1,3,0
AUD2021,22872083,2,1,1
AUD2022,22837558,1,3,0
AUD2021,22782398,1,3,1
AUD2022,22837568,1,3,0
AUD2022,22837573,1,3,0
AUD2022,22837578,1,3,0
AUP2021,22898953,2,1,1
AUD2021,22517198,1,3,0
AUD2022,22837588,1,3,0
AUD2022,22837598,1,3,0
AUD2022,22837603,1,3,0
AUD2022,22837608,1,3,0
AUD2022,22837613,1,3,0
Hopson_,22899493,2,3,1
AUP2021,22899613,2,1,1
AUD2021,22517223,1,3,0
AUD2021,22517228,1,3,0
AUP2021,22783233,2,1,1
AUD2022,22837638,1,3,0
AUD2021,22519153,1,3,0
INT2022,22900108,2,1,1
ICA2021,22900153,1,3,1
AUD2022,22837648,1,3,0
AUD2022,22837653,1,3,0
AUD2022,22837658,1,3,0
AUD2022,22837663,1,3,0
AUD2022,22837668,1,3,0
VSD2021,22783433,2,1,1
AUD2020,22783598,2,1,1
AUD2020,22783603,2,1,1
AUD2021,21780068,2,1,0
AUD2020,21780073,2,1,0
AUD2021,22519188,1,3,0
AUD2021,22519193,1,3,0
AUD2021,22519198,1,3,0
AUD2021,21780088,2,1,0
INT2022,22837678,1,3,0
AUD2022,22837683,1,3,0
ESG Adv,22784838,2,3,1
Complia,22785028,2,4,1
AUD2021,22904248,2,1,0
AUD2021,22904253,2,1,0
AUD2021,22519218,1,3,0
AUD2020,21780103,2,1,0
AUD2022,22837698,1,3,0
AUD2022,22837708,1,3,0
AUD2022,22837713,1,3,0
AUD2022,22837718,1,3,0
AUD2022,22837723,1,3,0
AUD2021,22519228,1,3,0
Yida_ES,22906258,2,3,1
ICA2021,22906273,1,3,1
AUD2021,22786253,1,3,1
AUD2021,22519243,1,3,0
AUD2022,22837733,1,3,0
AUD2022,22837743,1,3,0
AUD2021,22519258,1,3,0
AUD2021,22519263,1,3,0
AUD2022,22837748,1,3,0
AUD2020,21780163,2,1,0
AUD2021,22906888,2,1,0
AUD2022,22837753,1,3,0
AUD2021,22519283,1,3,0
AUD2021,22519288,1,3,0
AUD2022,22837758,1,3,0
AUD2020,22788133,2,1,0
AUD2022,22837768,1,3,0
AUD2022,22837773,1,3,0
AUD2021,22519298,1,3,0
AUD2021,22519303,1,3,0
AUD2021,22519308,1,3,0
AUD2021,22519313,1,3,0
AUD2021,22907153,2,1,1
STB2021,22791118,2,1,1
AUD2022,22837783,1,3,0
AUD2022,22837788,1,3,0
AUD2022,22837793,1,3,0
AUD2022,22837798,1,3,0
Project,22907178,2,4,1
AUD2022,23149348,2,1,1
AUD2021,22519333,1,3,0
AUD2021,22519338,1,3,0
ICA2021,22791133,1,3,1
ICA2021,22791138,1,3,1
AUD2020,21780273,2,1,0
AUD2022,22837808,1,3,0
AUD2022,22837813,1,3,0
AUD2022,22837818,1,3,0
AUD2022,22837823,1,3,0
AUD2021,22519353,1,3,0
AUD2020,21780288,2,1,0
AUD2020,22791883,2,1,0
ESG Gov,22792363,2,3,1
AUD2021,22792413,2,1,1
AUD2022,22837848,1,3,0
AUD2020,21780333,2,1,0
QTR2021,21780338,2,1,0
AUD2021,22519393,1,3,0
AUD2021,22519398,1,3,0
AUD2021,22519403,1,3,0
AUD2022,22837853,1,3,0
STB2021,22792448,2,1,1
AUP2021,22792943,2,1,1
AUD2022,22837858,1,3,0
AUD2023,23172353,1,3,0
AUD2023,23172483,1,3,0
AUD2022,22837878,1,3,0
Fosun -,22793193,2,2,1
AUD2020,21783998,2,1,0
AUD2020,21784018,2,1,0
AUD2022,22837893,1,3,0
AUD2022,22837898,1,3,0
AUD2022,22837908,1,3,0
AUD2022,22837913,1,3,0
INT2021,22793573,2,1,0
AUD2020,21784118,2,1,0
AUD2021,22794123,1,3,1
AUD2022,22837928,1,3,0
AUD2021,22519463,1,3,0
AUD2021,22519468,1,3,0
AUD2022,22837948,1,3,0
AUD2021,22795158,1,3,1
AUD2020,21784188,2,1,0
AUD2020,22795413,2,1,0
AUD2022,22838413,1,3,0
AUD2021,22519498,1,3,0
AUD2021,22795923,2,1,1
AUD2021,22519513,1,3,0
AUD2021,22519523,1,3,0
AUD2021,22519528,1,3,0
AUD2022,22838443,1,3,0
AUD2022,22838448,1,3,0
AUD2021,22799378,1,3,1
AUD2021,22799383,1,3,1
AUD2021,22799398,1,3,1
AUD2022,22838458,1,3,0
AUD2020,21784343,2,1,0
AUD2021,22519568,1,3,0
AUD2022,22799508,1,3,1
AUD2020,21784368,2,1,0
AUD2022,22799588,2,1,0
AUD2021,22519583,1,3,0
AUD2021,22519588,1,3,0
AUD2021,22519593,1,3,0
AUD2021,22519598,1,3,0
AUD2021,22519603,1,3,0
AUD2022,22838488,1,3,0
AUD2022,22838493,1,3,0
AUD2022,22838498,1,3,0
AUD2022,22838503,1,3,0
AUD2022,22838508,1,3,0
AUD2022,22838518,1,3,0
AUD2020,22520338,2,1,1
NTS2021,22520673,2,1,1
AUD2021,22565858,2,1,0
AUD2021,22565863,2,1,0
AUD2021,22565868,2,1,0
AUD2021,22565873,2,1,0
AUD2021,22565883,2,1,0
AUD2021,22565888,2,1,0
AUD2021,22565893,2,1,0
AUD2022,22838533,1,3,0
AUD2022,22800328,1,3,0
AUD2022,22838538,1,3,0
AUD2022,22838543,1,3,0
AUD2022,22838553,1,3,0
AUD2022,22838568,1,3,0
AUD2020,22800458,2,1,1
AUD2021,22800898,1,3,1
AUD2021,22800903,1,3,1
AUD2021,22565913,2,1,0
AUD2021,22565918,2,1,0
AUD2021,22565993,2,1,0
NTS2021,22801403,2,1,1
OCT Asi,22801833,2,3,1
AUD2021,22566013,2,1,0
AUD2021,22566018,2,1,0
AUD2022,22838578,1,3,0
Admin -,21993518,1,2,1
AUD2022,22838593,1,3,0
AUD2021,22566028,2,1,0
AUD2022,22838603,1,3,0
AUD2022,22838608,1,3,0
AUD2022,22838613,1,3,0
AUD2021,22566048,2,1,0
AUD2022,22838623,1,3,0
AUD2022,22838628,1,3,0
AUD2022,22838633,1,3,0
AUD2021,22566058,2,1,0
AUD2022,22838638,1,3,0
AUD2021,22566068,2,1,0
AUD2022,22838643,1,3,0
AUD2021,22566078,2,1,0
AUD2022,22838653,1,3,0
AUD2022,22838658,1,3,0
INT2022,22806763,2,1,0
AUD2021,22566098,2,1,0
AUD2022,22838663,1,3,0
INT2022,22806768,2,1,0
INT2022,22806773,2,1,0
AUD2022,22838668,1,3,0
AUD2022,22838673,1,3,0
AUD2021,22566108,2,1,0
AUD2021,22566113,2,1,0
AUD2021,22566118,2,1,0
AUD2022,22838683,1,3,0
AUD2021,22567158,2,1,0
AUD2021,22567163,2,1,0
AUD2022,22838693,1,3,0
AUD2022,22838703,1,3,0
AUD2022,22838708,1,3,0
AUD2022,22838713,1,3,0
AUD2021,22567188,2,1,0
INT2022,22806863,2,1,0
AUD2022,22838723,1,3,0
INT2022,22806898,2,1,0
AUD2021,22567213,2,1,0
AUD2021,22567423,2,1,0
AUD2021,22567433,2,1,0
AUD2021,22567453,2,1,0
AUD2021,22567468,2,1,0
AUD2021,22567483,2,1,0
AUD2021,22567488,2,1,0
AUD2021,22567493,2,1,0
INT2022,22806908,2,1,0
INT2022,22806913,2,1,0
AUD2022,22838743,1,3,0
INT2022,22807248,2,1,0
INT2022,22807258,2,1,0
INT2022,22807273,2,1,0
AUD2022,22838758,1,3,0
AUD2022,22838763,1,3,0
AUD2021,22569473,2,1,0
AUD2022,22838778,1,3,0
AUD2022,22838783,1,3,0
AUD2022,22838788,1,3,0
AUD2022,22838793,1,3,0
AUD2022,22838798,1,3,0
AUD2022,22838803,1,3,0
AUD2022,22838808,1,3,0
AUD2021,22569923,2,1,0
AUD2022,22838838,1,3,0
AUD2022,22838843,1,3,0
AUD2021,22569933,2,1,0
AUD2022,22839318,1,3,0
AUD2022,22839323,1,3,0
AUD2021,22569943,2,1,0
AUD2022,22814193,2,1,0
AUD2022,22814203,2,1,0
AUD2022,22814208,2,1,0
AUD2022,22814218,2,1,0
AUD2022,22814238,2,1,0
AUD2022,22814248,2,1,0
AUD2022,22814278,2,1,0
AUD2022,22814288,2,1,0
AUD2022,22839368,1,3,0
AUD2021,22571833,2,1,0
AUD2021,22571838,2,1,0
AUD2022,22839383,1,3,0
AUD2022,22839388,1,3,0
AUD2022,22839398,1,3,0
AUD2022,22839403,1,3,0
AUD2022,22839413,1,3,0
AUD2022,22814323,2,1,0
AUD2021,22571858,2,1,0
AUD2022,22814338,2,1,0
AUD2022,22839438,1,3,0
AUD2022,22839443,1,3,0
AUD2022,22839453,1,3,0
AUD2022,22814383,2,1,0
AUD2022,22839463,1,3,0
AUD2022,22839468,1,3,0
AUD2022,22814423,2,1,0
AUD2022,22814433,2,1,0
AUD2022,22814453,2,1,0
AUD2022,22814463,2,1,0
AUD2022,22814473,2,1,0
INT2022,22839488,1,3,0
AUD2022,22839518,1,3,0
AUD2022,22814493,2,1,0
AUD2022,22814498,2,1,0
AUD2022,22814508,2,1,0
AUD2022,22814538,2,1,0
AUD2022,22814548,2,1,0
AUD2022,22839523,1,3,0
AUD2022,22839533,1,3,0
AUD2022,22814563,2,1,0
AUD2022,22814568,2,1,0
AUD2022,22814583,2,1,0
AUD2022,22814593,2,1,0
AUD2022,22814608,2,1,0
AUD2022,22814623,2,1,0
AUD2022,22814643,2,1,0
AUD2022,22814653,2,1,0
AUD2021,22572603,2,1,0
AUD2022,22839553,1,3,0
AUD2021,22572613,2,1,0
AUD2022,22839588,1,3,0
AUD2022,22814698,2,1,0
AUD2022,22814703,2,1,0
AUD2022,22814723,2,1,0
AUD2022,22814733,2,1,0
AUD2022,22814738,2,1,0
AUD2022,22814748,2,1,0
AUD2022,22839603,1,3,0
AUD2021,22577228,2,1,0
AUD2021,22577233,2,1,0
AUD2021,22577248,2,1,0
AUD2022,22814783,2,1,0
AUD2022,22814798,2,1,0
AUD2022,22839638,1,3,0
AUD2022,22839653,1,3,0
AUD2022,22814853,2,1,0
AUD2022,22814873,2,1,0
AUD2022,22814888,2,1,0
AUD2022,22814903,2,1,0
AUD2022,22814913,2,1,0
AUD2022,22814918,2,1,0
AUD2022,22814943,2,1,0
AUD2022,22814953,2,1,0
AUD2022,22814958,2,1,0
AUD2021,22577263,2,1,0
AUD2021,22577268,2,1,0
AUD2021,22577273,2,1,0
AUD2021,22577283,2,1,0
AUD2021,22590358,2,1,0
AUD2022,22814978,2,1,0
AUD2021,22590368,2,1,0
AUD2022,22814988,2,1,0
AUD2022,22815028,2,1,0
AUD2022,22815033,2,1,0
AUD2022,22815053,2,1,0
AUD2022,22839693,1,3,0
AUD2021,22590398,2,1,0
AUD2021,22590403,2,1,0
AUD2022,22839698,1,3,0
AUD2021,22590413,2,1,0
AUD2021,22590418,2,1,0
AUD2021,22590423,2,1,0
QTR2021,22590428,2,1,0
AUD2021,22590433,2,1,0
AUD2021,22590438,2,1,0
AUD2021,22590443,2,1,0
AUD2022,22815088,2,1,0
AUD2022,22815098,2,1,0
AUD2022,22839748,1,3,0
AUD2022,22815123,2,1,0
AUD2022,22815128,2,1,0
AUD2022,22839778,1,3,0
AUD2022,22839783,1,3,0
AUD2022,22839788,1,3,0
AUD2021,22590558,2,1,0
AUD2021,22590568,2,1,0
AUD2021,22590573,2,1,0
AUD2021,22590578,2,1,0
AUD2021,22590588,2,1,0
AUD2022,22815158,2,1,0
AUD2022,22815163,2,1,0
AUD2018,22607678,2,1,1
AUD2022,22839808,1,3,0
AUD2022,22839813,1,3,0
AUD2022,22815208,2,1,0
AUD2020,22608088,2,1,0
AUD2022,22815218,2,1,0
AUD2022,22815228,2,1,0
AUD2022,22815848,2,1,0
AUD2022,22840418,1,3,0
AUD2022,22840423,1,3,0
AUD2022,22840428,1,3,0
AUD2022,22815863,2,1,0
AUD2022,22815878,2,1,0
AUD2022,22840448,1,3,0
AUD2022,22840453,1,3,0
AUD2020,22645423,2,1,1
AUD2022,22815903,2,1,0
AUD2022,22815908,2,1,0
AUD2022,22840458,1,3,0
AUD2022,22815918,2,1,0
AUD2022,22815928,2,1,0
AUD2022,22840518,1,3,0
AUD2022,22840523,1,3,0
AUD2022,22815938,2,1,0
AUD2022,22815943,2,1,0
AUD2022,22840533,1,3,0
AUD2022,22815958,2,1,0
AUD2022,22840543,1,3,0
AUD2022,22840548,1,3,0
AUD2022,22840563,1,3,0
AUD2022,22815978,2,1,0
AUD2021,22815983,2,1,0
AUD2022,22815993,2,1,0
AUD2022,22816003,2,1,0
AUD2020,22728183,2,1,1
AUD2021,22728263,1,3,1
AUD2020,22729218,2,1,1
AUD2021,22729233,1,3,0
AUD2022,22840593,1,3,0
AUD2022,22840608,1,3,0
AUD2022,22816033,2,1,0
AUD2022,22816038,2,1,0
AUD2022,22840628,1,3,0
AUD2022,22840633,1,3,0
AUD2022,22840658,1,3,0
AUD2022,22840668,1,3,0
AUD2022,22816083,2,1,0
AUD2022,22816113,2,1,0
AUD2022,22816118,2,1,0
AUD2022,22816123,2,1,0
AUD2022,22840673,1,3,0
AUD2022,22840688,1,3,0
AUD2022,22816153,2,1,0
AUD2022,22816158,2,1,0
AUD2022,22816163,2,1,0
AUD2021,22737203,2,1,0
AUD2021,22737518,1,3,1
SPC2021,22737618,2,1,1
AUD2022,22840698,1,3,0
AUD2022,22840703,1,3,0
AUD2022,22816178,2,1,0
AUD2022,22840708,1,3,0
AUD2022,22840713,1,3,0
AUD2022,22840718,1,3,0
AUD2022,22816193,2,1,0
AUD2022,22840738,1,3,0
AUD2022,22840743,1,3,0
AUD2021,22738188,1,3,1
AUD2022,22816233,2,1,0
AUD2022,22816238,2,1,0
AUD2022,22816263,2,1,0
AUD2022,22816283,2,1,0
AUD2022,22816303,2,1,0
AUD2022,22816328,2,1,0
AUD2022,22816333,2,1,0
AUD2022,22816353,2,1,0
AUD2022,22816358,2,1,0
AUD2022,22816363,2,1,0
AUD2022,22816533,2,1,0
AUD2022,22816548,2,1,0
AUD2022,22816558,2,1,0
AUD2022,22816588,2,1,0
AUD2022,22816818,2,1,0
AUD2022,22816833,2,1,0
AUD2022,22816838,2,1,0
AUD2022,22816928,2,1,0
AUD2022,22816933,2,1,0
AUD2022,22816948,2,1,0
AUD2022,22816963,2,1,0
AUD2022,22816998,2,1,0
AUD2022,22817008,2,1,0
AUD2022,22817013,2,1,0
AUD2022,22817073,2,1,0
SPC2022,23289643,1,3,1
AUD2021,23289648,2,1,1
SPC2022,23290373,1,3,1
AUP2022,23291578,2,1,1
IPO2021,23291633,2,1,1
AUD2021,23291743,1,3,0
AUP2022,23292273,2,1,1
AUP2022,23292353,2,1,1
AUP2022,23292493,2,1,1
AUD2022,23292788,1,3,1
MJT2022,23321743,2,1,1
AUP2022,23322078,1,3,1
CoralGl,23322233,2,4,1
AUP2021,23322758,2,1,1
AUP2022,23322873,2,1,1
AUD2021,23322983,1,3,1
SPC2022,23323113,2,1,1
AUD2022,23323118,2,1,0
AUP2022,23326133,2,1,1
AUD2022,23326258,2,1,0
AUD2022,23326318,2,1,0
AUD2022,23326323,2,1,0
AUD2021,23331873,2,1,1
AUD2022,23333963,2,1,1
SPC2022,23334213,1,3,1
AUD2022,23334293,1,3,0
